host_time_s,chA_raw,chB_env
1784841168.7266,690,4095
1784841168.7286,689,4095
1784841168.7307,689,4095
1784841168.7327,688,4095
1784841168.7348,687,4095
1784841168.7586,688,4095
1784841168.7593,689,4095
1784841168.7599,689,4095
1784841168.7606,690,4095
1784841168.7612,691,4095
1784841168.7619,692,4095
1784841168.7625,689,4095
1784841168.7627,689,4095
1784841168.7628,689,4095
1784841168.7629,690,4095
1784841168.7631,690,4095
1784841168.7632,693,4095
1784841168.7633,691,4095
1784841168.7649,690,4095
1784841168.7664,690,4095
1784841168.7679,4095,4095
1784841168.7695,4095,4095
1784841168.7710,4095,4095
1784841168.7726,4095,4095
1784841168.7745,4095,4095
1784841168.7765,4095,4095
1784841168.7784,4095,4095
1784841168.7804,4095,4095
1784841168.7823,4095,4095
1784841168.7843,4095,4095
1784841168.7862,4095,4095
1784841168.7881,4095,4095
1784841168.7901,4095,4095
1784841168.7920,4095,4095
1784841168.7940,4095,4095
1784841168.7959,4095,4095
1784841168.7979,3726,4095
1784841168.8000,2987,4095
1784841168.8020,2442,4095
1784841168.8041,1980,4095
1784841168.8061,1600,4095
1784841168.8081,1271,4095
1784841168.8104,1002,4095
1784841168.8126,784,4095
1784841168.8149,689,4095
1784841168.8171,687,4095
1784841168.8194,688,4095
1784841168.8217,4095,4095
1784841168.8235,4095,4095
1784841168.8252,4095,4095
1784841168.8270,4095,4095
1784841168.8288,4095,4095
1784841168.8306,4095,4095
1784841168.8324,4095,4095
1784841168.8349,4095,4095
1784841168.8373,4095,4095
1784841168.8397,4095,4095
1784841168.8422,4095,4095
1784841168.8446,4095,4095
1784841168.8471,4095,4095
1784841168.8495,4095,4095
1784841168.8519,4095,4095
1784841168.8544,4095,4095
1784841168.8568,4095,4095
1784841168.8592,4095,4095
1784841168.8605,691,4095
1784841168.8617,689,4095
1784841168.8629,688,4095
1784841168.8642,685,4095
1784841168.8654,688,4095
1784841168.8666,1994,4095
1784841168.8678,693,4095
1784841168.8700,1661,4095
1784841168.8722,2650,4095
1784841168.8744,3342,4095
1784841168.8765,3988,4095
1784841168.8787,4095,4095
1784841168.8898,4095,4095
1784841168.8899,4095,4095
1784841168.8901,4095,4095
1784841168.8903,4095,4095
1784841168.8904,4095,4095
1784841168.8906,4095,4095
1784841168.8926,4095,4095
1784841168.8946,4095,4095
1784841168.8966,4095,4095
1784841168.8985,4095,4095
1784841168.9005,4095,4095
1784841168.9025,4095,4095
1784841168.9045,4095,4095
1784841168.9064,4095,4095
1784841168.9083,4095,4095
1784841168.9103,3785,4095
1784841168.9122,3619,4095
1784841168.9142,3382,4095
1784841168.9162,3090,4095
1784841168.9182,2942,4095
1784841168.9202,2741,4095
1784841168.9223,2597,4095
1784841168.9243,2461,4095
1784841168.9263,2339,4095
1784841168.9308,2241,4095
1784841168.9353,2168,4095
1784841168.9398,2080,4095
1784841168.9443,2465,4095
1784841168.9488,3663,4095
1784841168.9533,1270,4095
1784841168.9541,1254,4095
1784841168.9550,1400,4095
1784841168.9558,1297,4095
1784841168.9567,1285,4095
1784841168.9575,1234,4095
1784841168.9580,1995,4095
1784841168.9584,1790,4095
1784841168.9589,976,4095
1784841168.9593,871,4095
1784841168.9598,3012,4095
1784841168.9602,4095,4095
1784841168.9731,690,4095
1784841168.9732,688,4095
1784841168.9734,688,4095
1784841168.9735,690,4095
1784841168.9736,792,4095
1784841168.9737,2018,4095
1784841168.9739,917,4095
1784841168.9758,836,4095
1784841168.9778,984,4095
1784841168.9797,1215,4095
1784841168.9817,1201,4095
1784841168.9836,1452,4095
1784841168.9856,1744,4095
1784841168.9878,1456,4095
1784841168.9900,1720,4095
1784841168.9923,4095,4095
1784841168.9945,1076,4095
1784841168.9967,882,4095
1784841168.9989,4095,4095
1784841169.0008,690,4095
1784841169.0027,689,4095
1784841169.0046,1234,4095
1784841169.0065,688,4095
1784841169.0083,688,4095
1784841169.0102,1186,4095
1784841169.0122,4054,4095
1784841169.0142,703,4095
1784841169.0163,690,4095
1784841169.0183,744,4095
1784841169.0203,981,4095
1784841169.0223,1151,4095
1784841169.0244,1220,4095
1784841169.0265,1225,4095
1784841169.0286,1491,4095
1784841169.0306,4095,4095
1784841169.0327,1845,4095
1784841169.0348,1324,4095
1784841169.0369,1320,4095
1784841169.0390,2979,4095
1784841169.0411,4040,4095
1784841169.0431,3954,4095
1784841169.0452,4095,4095
1784841169.0473,4095,4095
1784841169.0491,689,4095
1784841169.0509,689,4095
1784841169.0527,689,4095
1784841169.0545,690,4095
1784841169.0563,690,4095
1784841169.0581,2569,4095
1784841169.0601,688,4095
1784841169.0621,2289,4095
1784841169.0640,4095,4095
1784841169.0660,2241,4095
1784841169.0679,4095,4095
1784841169.0699,4095,4095
1784841169.0720,1521,4095
1784841169.0740,2558,4095
1784841169.0761,2154,4095
1784841169.0781,2956,4095
1784841169.0802,4095,4095
1784841169.0822,4095,4095
1784841169.0844,4095,4095
1784841169.0865,4095,4095
1784841169.0887,4095,4095
1784841169.0909,4095,4095
1784841169.0931,4095,4095
1784841169.1041,4095,4095
1784841169.1042,4095,4095
1784841169.1044,3451,4095
1784841169.1046,1899,4095
1784841169.1047,685,4095
1784841169.1049,690,4095
1784841169.1051,689,4095
1784841169.1093,690,4095
1784841169.1135,692,4095
1784841169.1177,689,4095
1784841169.1219,688,4095
1784841169.1262,4095,4095
1784841169.1304,4095,4095
1784841169.1305,4095,4095
1784841169.1307,4095,4095
1784841169.1308,4095,4095
1784841169.1310,4095,4095
1784841169.1311,4095,4095
1784841169.1313,4095,4095
1784841169.1328,4095,4095
1784841169.1344,692,4095
1784841169.1359,4095,4095
1784841169.1375,3878,4095
1784841169.1391,4095,4095
1784841169.1406,689,4095
1784841169.1429,688,4095
1784841169.1453,689,4095
1784841169.1476,2651,4095
1784841169.1499,690,4095
1784841169.1522,4095,4095
1784841169.1545,689,4095
1784841169.1567,688,4095
1784841169.1588,688,4095
1784841169.1610,690,4095
1784841169.1631,962,4095
1784841169.1653,1722,4095
1784841169.1675,2337,4095
1784841169.1692,2885,4095
1784841169.1709,3351,4095
1784841169.1727,3888,4095
1784841169.1744,4095,4095
1784841169.1761,4095,4095
1784841169.1779,4095,4095
1784841169.1798,4095,4095
1784841169.1817,4095,4095
1784841169.1836,4095,4095
1784841169.1855,4095,4095
1784841169.1874,4095,4095
1784841169.1894,4095,4095
1784841169.1915,4095,4095
1784841169.1937,688,4095
1784841169.1958,690,4095
1784841169.1980,688,4095
1784841169.2001,690,4095
1784841169.2022,688,4095
1784841169.2063,686,4095
1784841169.2104,688,4095
1784841169.2144,1185,4095
1784841169.2185,687,4095
1784841169.2225,690,4095
1784841169.2266,698,4095
1784841169.2267,1012,4095
1784841169.2269,1332,4095
1784841169.2270,1729,4095
1784841169.2271,2068,4095
1784841169.2272,2190,4095
1784841169.2274,2306,4095
1784841169.2291,2524,4095
1784841169.2309,2623,4095
1784841169.2327,2644,4095
1784841169.2344,2687,4095
1784841169.2362,2621,4095
1784841169.2380,2700,4095
1784841169.2398,2655,4095
1784841169.2416,2646,4095
1784841169.2434,2654,4095
1784841169.2452,2637,4095
1784841169.2470,2564,4095
1784841169.2488,2493,4095
1784841169.2513,2432,4095
1784841169.2538,2415,4095
1784841169.2563,2306,4095
1784841169.2588,2249,4095
1784841169.2614,2248,4095
1784841169.2633,2281,4095
1784841169.2653,2265,4095
1784841169.2673,2123,4095
1784841169.2693,2086,4095
1784841169.2713,2076,4095
1784841169.2733,2021,4095
1784841169.2752,1961,4095
1784841169.2771,1899,4095
1784841169.2790,1963,4095
1784841169.2809,1974,4095
1784841169.2828,1770,4095
1784841169.2847,1700,4095
1784841169.2866,1627,4095
1784841169.2885,1698,4095
1784841169.2904,1684,4095
1784841169.2924,1755,4095
1784841169.2943,1836,4095
1784841169.2962,1901,4095
1784841169.2986,1773,4095
1784841169.3011,1803,4095
1784841169.3035,1696,4095
1784841169.3059,1837,4095
1784841169.3083,1769,4095
1784841169.3107,1712,4095
1784841169.3131,1576,4095
1784841169.3155,2759,4091
1784841169.3179,4095,4095
1784841169.3203,4095,4095
1784841169.3227,4095,4095
1784841169.3297,4095,4095
1784841169.3299,3679,4095
1784841169.3301,689,4095
1784841169.3303,4095,4095
1784841169.3304,4095,4095
1784841169.3306,4095,4095
1784841169.3326,4095,4095
1784841169.3346,4095,4095
1784841169.3365,4095,4095
1784841169.3385,4095,4095
1784841169.3405,4095,4095
1784841169.3424,4095,4095
1784841169.3444,4095,4095
1784841169.3464,4095,4095
1784841169.3484,4095,4095
1784841169.3505,688,4095
1784841169.3525,688,4095
1784841169.3545,689,4095
1784841169.3565,690,4095
1784841169.3586,689,4095
1784841169.3607,4095,4095
1784841169.3628,688,4095
1784841169.3649,688,4095
1784841169.3670,690,4095
1784841169.3690,687,4095
1784841169.3709,687,4095
1784841169.3727,688,4095
1784841169.3745,1124,4095
1784841169.3763,1464,4095
1784841169.3781,2170,4095
1784841169.3799,2435,4095
1784841169.3821,2756,4095
1784841169.3843,3068,4095
1784841169.3865,3305,4095
1784841169.3887,3475,4095
1784841169.3909,3833,4095
1784841169.4017,3974,4095
1784841169.4019,3994,4095
1784841169.4020,4095,4095
1784841169.4022,3532,4095
1784841169.4024,3431,4095
1784841169.4026,3497,4095
1784841169.4048,3376,4095
1784841169.4070,3121,4095
1784841169.4093,2899,4095
1784841169.4115,2794,4095
1784841169.4137,2559,4095
1784841169.4159,2542,4095
1784841169.4182,2482,4095
1784841169.4204,2422,4095
1784841169.4226,2425,4095
1784841169.4249,2460,4095
1784841169.4271,2514,4095
1784841169.4293,2493,4095
1784841169.4316,2307,4095
1784841169.4338,2319,4095
1784841169.4360,2173,4095
1784841169.4383,2107,4095
1784841169.4405,1997,4095
1784841169.4427,2190,4095
1784841169.4437,2106,4095
1784841169.4447,2113,4095
1784841169.4457,1755,4095
1784841169.4466,1807,4095
1784841169.4476,1714,4095
1784841169.4486,1673,4095
1784841169.4509,1775,4095
1784841169.4533,1824,4095
1784841169.4556,1534,4095
1784841169.4580,1647,4095
1784841169.4603,1710,4095
1784841169.4625,1646,4095
1784841169.4647,1724,4095
1784841169.4669,1642,4095
1784841169.4691,1755,4095
1784841169.4714,1897,4095
1784841169.4736,1840,4095
1784841169.4753,1795,4095
1784841169.4771,1662,4095
1784841169.4788,1520,4095
1784841169.4806,1375,4095
1784841169.4824,1410,4095
1784841169.4841,1326,4095
1784841169.4860,1430,4095
1784841169.4880,1464,4095
1784841169.4899,1574,4095
1784841169.4918,1666,4095
1784841169.4937,1731,4095
1784841169.4957,2083,4095
1784841169.4977,1767,4095
1784841169.4997,1716,4095
1784841169.5017,1477,4095
1784841169.5037,1511,4095
1784841169.5057,1719,4095
1784841169.5077,1774,4092
1784841169.5098,1718,4074
1784841169.5120,1615,4071
1784841169.5142,1753,4054
1784841169.5163,1773,4042
1784841169.5185,1777,4022
1784841169.5297,1734,4023
1784841169.5299,1797,4013
1784841169.5300,1802,3990
1784841169.5301,1800,3982
1784841169.5303,1841,3966
1784841169.5304,1857,3954
1784841169.5337,1799,3946
1784841169.5370,1849,3929
1784841169.5403,1710,3930
1784841169.5436,1755,3905
1784841169.5470,1758,3900
1784841169.5503,1767,3892
1784841169.5508,1796,3875
1784841169.5514,1773,3872
1784841169.5520,1794,3843
1784841169.5526,1692,3844
1784841169.5532,1788,3843
1784841169.5538,1799,3829
1784841169.5558,1797,3815
1784841169.5577,1816,3819
1784841169.5597,1793,3797
1784841169.5617,1715,3783
1784841169.5636,1638,3782
1784841169.5656,1604,3762
1784841169.5674,1559,3751
1784841169.5693,1544,3737
1784841169.5712,1560,3754
1784841169.5730,1543,3724
1784841169.5749,1539,3718
1784841169.5767,1639,3708
1784841169.5791,1694,3707
1784841169.5814,1713,3692
1784841169.5837,1727,3680
1784841169.5860,1668,3671
1784841169.5883,1697,3663
1784841169.5906,1771,3658
1784841169.5929,1751,3660
1784841169.5952,1770,3640
1784841169.5975,4095,4095
1784841169.5998,4095,4095
1784841169.6020,4095,4095
1784841169.6044,4095,4095
1784841169.6067,4095,4095
1784841169.6090,4095,4095
1784841169.6113,4095,4095
1784841169.6136,4095,4095
1784841169.6159,4095,4095
1784841169.6172,3320,4095
1784841169.6185,4095,4095
1784841169.6197,4095,4095
1784841169.6210,4095,4095
1784841169.6223,4095,4095
1784841169.6236,4095,4095
1784841169.6256,4095,4095
1784841169.6277,2666,4095
1784841169.6297,1322,4095
1784841169.6318,688,4095
1784841169.6338,702,4095
1784841169.6359,691,4095
1784841169.6379,688,4095
1784841169.6400,693,4095
1784841169.6421,690,4095
1784841169.6442,688,4095
1784841169.6463,689,4095
1784841169.6484,768,4095
1784841169.6503,1623,4095
1784841169.6522,2365,4095
1784841169.6541,2958,4095
1784841169.6560,3471,4095
1784841169.6580,4095,4095
1784841169.6599,4095,4095
1784841169.6622,4095,4095
1784841169.6644,4095,4095
1784841169.6667,4095,4095
1784841169.6690,4095,4095
1784841169.6713,686,4095
1784841169.6736,691,4095
1784841169.6758,687,4095
1784841169.6781,4095,4095
1784841169.6804,4095,4095
1784841169.6827,4095,4095
1784841169.6850,4095,4095
1784841169.6872,4095,4095
1784841169.6888,4095,4095
1784841169.6903,689,4095
1784841169.6919,687,4095
1784841169.6934,689,4095
1784841169.6949,689,4095
1784841169.6965,689,4095
1784841169.6985,689,4095
1784841169.7005,686,4095
1784841169.7026,691,4095
1784841169.7046,687,4095
1784841169.7067,1069,4095
1784841169.7087,1692,4095
1784841169.7197,2144,4095
1784841169.7198,2975,4095
1784841169.7200,2914,4095
1784841169.7201,3205,4095
1784841169.7203,3376,4095
1784841169.7205,3686,4095
1784841169.7224,4095,4095
1784841169.7243,4095,4095
1784841169.7263,4095,4095
1784841169.7282,4095,4095
1784841169.7302,4095,4095
1784841169.7321,4095,4095
1784841169.7341,4095,4095
1784841169.7361,4095,4095
1784841169.7381,4095,4095
1784841169.7400,3603,4095
1784841169.7420,2014,4095
1784841169.7440,690,4095
1784841169.7460,688,4095
1784841169.7481,688,4095
1784841169.7501,687,4095
1784841169.7521,690,4095
1784841169.7542,687,4095
1784841169.7562,687,4095
1784841169.7769,689,4095
1784841169.7775,1130,4095
1784841169.7782,4095,4095
1784841169.7789,4095,4095
1784841169.7796,3024,4095
1784841169.7803,4095,4095
1784841169.7804,4095,4095
1784841169.7805,4095,4095
1784841169.7807,4095,4095
1784841169.7808,4095,4095
1784841169.7809,4095,4095
1784841169.7811,4095,4095
1784841169.7830,4095,4095
1784841169.7849,4095,4095
1784841169.7869,4095,4095
1784841169.7888,4095,4095
1784841169.7908,4095,4095
1784841169.7927,4095,4095
1784841169.7946,4095,4095
1784841169.7966,4095,4095
1784841169.7985,4095,4095
1784841169.8004,687,4095
1784841169.8023,784,4095
1784841169.8042,687,4095
1784841169.8064,689,4095
1784841169.8086,4095,4095
1784841169.8108,4095,4095
1784841169.8130,3258,4095
1784841169.8152,4095,4095
1784841169.8174,4095,4095
1784841169.8194,4095,4095
1784841169.8214,4095,4095
1784841169.8234,4095,4095
1784841169.8254,692,4095
1784841169.8274,690,4095
1784841169.8294,4095,4095
1784841169.8312,4095,4095
1784841169.8330,2096,4095
1784841169.8347,818,4095
1784841169.8365,3274,4095
1784841169.8383,1483,4095
1784841169.8401,4095,4095
1784841169.8421,691,4095
1784841169.8442,4095,4095
1784841169.8463,4095,4095
1784841169.8483,3921,4095
1784841169.8504,4095,4095
1784841169.8524,4095,4095
1784841169.8547,4095,4095
1784841169.8569,693,4095
1784841169.8592,688,4095
1784841169.8615,689,4095
1784841169.8637,691,4095
1784841169.8660,688,4095
1784841169.8682,691,4095
1784841169.8705,692,4095
1784841169.8727,690,4095
1784841169.8750,688,4095
1784841169.8773,686,4095
1784841169.8795,1055,4095
1784841169.8810,1594,4095
1784841169.8824,2032,4095
1784841169.8839,2364,4095
1784841169.8853,2621,4095
1784841169.8868,2831,4095
1784841169.8883,3006,4095
1784841169.8904,3143,4095
1784841169.8924,3242,4095
1784841169.8945,3291,4095
1784841169.8966,3328,4095
1784841169.8987,3288,4095
1784841169.9008,3275,4095
1784841169.9027,3336,4095
1784841169.9045,3220,4095
1784841169.9064,4095,4095
1784841169.9082,4095,4095
1784841169.9101,4095,4095
1784841169.9119,4095,4095
1784841169.9138,4095,4095
1784841169.9156,4095,4095
1784841169.9174,4095,4095
1784841169.9193,4095,4095
1784841169.9211,4095,4095
1784841169.9229,4095,4095
1784841169.9249,4095,4095
1784841169.9268,4095,4095
1784841169.9288,2897,4095
1784841169.9307,1439,4095
1784841169.9327,691,4095
1784841169.9346,689,4095
1784841169.9369,691,4095
1784841169.9391,689,4095
1784841169.9413,4095,4095
1784841169.9435,691,4095
1784841169.9457,4095,4095
1784841169.9479,4095,4095
1784841169.9503,4095,4095
1784841169.9526,4095,4095
1784841169.9550,4095,4095
1784841169.9574,4095,4095
1784841169.9597,4095,4095
1784841169.9621,690,4095
1784841169.9644,688,4095
1784841169.9668,681,4095
1784841169.9692,695,4095
1784841169.9715,689,4095
1784841169.9739,686,4095
1784841169.9763,812,4095
1784841169.9775,1587,4095
1784841169.9788,2512,4095
1784841169.9801,2797,4095
1784841169.9813,3406,4095
1784841169.9826,3840,4095
1784841169.9839,4095,4095
1784841169.9859,4095,4095
1784841169.9879,4095,4095
1784841169.9899,4095,4095
1784841169.9919,4095,4095
1784841169.9940,4095,4095
1784841169.9960,691,4095
1784841169.9981,4095,4095
1784841170.0002,4095,4095
1784841170.0023,690,4095
1784841170.0045,4095,4095
1784841170.0066,691,4095
1784841170.0087,689,4095
1784841170.0106,689,4095
1784841170.0125,687,4095
1784841170.0145,684,4095
1784841170.0164,692,4095
1784841170.0183,837,4095
1784841170.0202,990,4095
1784841170.0222,2091,4095
1784841170.0242,4095,4095
1784841170.0262,691,4095
1784841170.0282,687,4095
1784841170.0302,1016,4095
1784841170.0322,4095,4095
1784841170.0390,4095,4095
1784841170.0459,4095,4095
1784841170.0527,4095,4095
1784841170.0595,689,4095
1784841170.0664,688,4095
1784841170.0732,688,4095
1784841170.0733,688,4095
1784841170.0734,693,4095
1784841170.0735,689,4095
1784841170.0735,691,4095
1784841170.0736,691,4095
1784841170.0737,690,4095
1784841170.0737,689,4095
1784841170.0738,883,4095
1784841170.0739,1260,4095
1784841170.0739,1571,4095
1784841170.0740,1787,4095
1784841170.0741,1984,4095
1784841170.0742,2174,4095
1784841170.0754,2330,4095
1784841170.0766,2409,4095
1784841170.0779,2463,4095
1784841170.0791,2542,4095
1784841170.0803,2593,4095
1784841170.0824,2613,4095
1784841170.0844,2625,4095
1784841170.0864,2626,4095
1784841170.0884,2610,4095
1784841170.0904,2599,4095
1784841170.0924,2551,4095
1784841170.0943,2525,4095
1784841170.0963,3537,4095
1784841170.0982,2247,4095
1784841170.1001,2192,4095
1784841170.1021,2146,4095
1784841170.1040,4067,4095
1784841170.1061,4095,4095
1784841170.1082,4095,4095
1784841170.1102,4095,4095
1784841170.1123,4095,4095
1784841170.1144,4095,4095
1784841170.1165,4095,4095
1784841170.1184,4095,4095
1784841170.1203,4095,4095
1784841170.1223,699,4095
1784841170.1242,4095,4095
1784841170.1261,4095,4095
1784841170.1281,4095,4095
1784841170.1299,4095,4095
1784841170.1317,4095,4095
1784841170.1335,4095,4095
1784841170.1353,4095,4095
1784841170.1371,2987,4095
1784841170.1389,1675,4095
1784841170.1414,688,4095
1784841170.1438,688,4095
1784841170.1463,686,4095
1784841170.1488,688,4095
1784841170.1513,688,4095
1784841170.1538,687,4095
1784841170.1562,687,4095
1784841170.1587,676,4095
1784841170.1612,689,4095
1784841170.1637,689,4095
1784841170.1662,699,4095
1784841170.1687,685,4095
1784841170.1699,1595,4095
1784841170.1712,2483,4095
1784841170.1725,4095,4095
1784841170.1738,4095,4095
1784841170.1750,4095,4095
1784841170.1763,4095,4095
1784841170.1783,4095,4095
1784841170.1803,4095,4095
1784841170.1823,4095,4095
1784841170.1843,4095,4095
1784841170.1862,4095,4095
1784841170.1882,4095,4095
1784841170.1902,3252,4095
1784841170.1923,688,4095
1784841170.1943,685,4095
1784841170.1963,689,4095
1784841170.1983,692,4095
1784841170.2003,688,4095
1784841170.2022,689,4095
1784841170.2040,690,4095
1784841170.2058,689,4095
1784841170.2076,690,4095
1784841170.2094,688,4095
1784841170.2112,1845,4095
1784841170.2130,882,4095
1784841170.2154,3324,4095
1784841170.2179,3419,4095
1784841170.2203,3485,4095
1784841170.2227,4095,4095
1784841170.2251,4095,4095
1784841170.2271,3910,4095
1784841170.2290,4095,4095
1784841170.2310,4095,4095
1784841170.2329,4095,4095
1784841170.2349,4095,4095
1784841170.2369,4095,4095
1784841170.2388,4095,4095
1784841170.2407,2644,4095
1784841170.2427,4085,4095
1784841170.2446,4095,4095
1784841170.2466,3838,4095
1784841170.2485,3513,4095
1784841170.2512,3162,4095
1784841170.2538,2980,4095
1784841170.2565,2790,4095
1784841170.2591,3115,4095
1784841170.2618,2420,4095
1784841170.2645,2167,4095
1784841170.2671,2185,4095
1784841170.2698,2018,4095
1784841170.2724,4095,4095
1784841170.2751,870,4095
1784841170.2778,1132,4095
1784841170.2804,1089,4095
1784841170.2810,1076,4095
1784841170.2816,970,4095
1784841170.2821,1163,4095
1784841170.2827,1173,4095
1784841170.2833,1202,4095
1784841170.2838,1134,4095
1784841170.2860,1232,4095
1784841170.2882,1262,4095
1784841170.2904,1304,4095
1784841170.2926,1359,4095
1784841170.2948,1391,4095
1784841170.3057,1420,4095
1784841170.3059,1469,4095
1784841170.3061,1514,4095
1784841170.3063,1557,4095
1784841170.3064,1622,4095
1784841170.3066,1657,4095
1784841170.3088,1674,4095
1784841170.3109,1712,4095
1784841170.3131,1782,4095
1784841170.3152,1857,4095
1784841170.3174,1752,4095
1784841170.3195,1795,4095
1784841170.3216,1879,4095
1784841170.3237,1748,4095
1784841170.3258,1732,4095
1784841170.3279,1708,4095
1784841170.3300,1840,4095
1784841170.3321,1771,4095
1784841170.3338,1770,4095
1784841170.3355,1660,4095
1784841170.3372,1680,4095
1784841170.3388,1755,4095
1784841170.3405,1810,4095
1784841170.3422,1722,4095
1784841170.3452,1709,4095
1784841170.3482,1846,4095
1784841170.3512,1844,4095
1784841170.3542,1680,4095
1784841170.3572,1663,4095
1784841170.3602,1692,4095
1784841170.3632,1636,4095
1784841170.3662,1642,4095
1784841170.3692,1717,4095
1784841170.3722,1741,4095
1784841170.3752,1727,4095
1784841170.3753,1717,4095
1784841170.3755,1695,4095
1784841170.3756,1715,4095
1784841170.3757,1744,4095
1784841170.3759,1885,4061
1784841170.3760,1653,4095
1784841170.3781,1691,4095
1784841170.3801,1734,4094
1784841170.3821,1745,4091
1784841170.3842,1726,4086
1784841170.3862,1724,4082
1784841170.3882,1733,4079
1784841170.3902,1739,4064
1784841170.3921,1752,4061
1784841170.3941,1748,4031
1784841170.3960,1713,4019
1784841170.3980,1738,4009
1784841170.3999,1737,3998
1784841170.4019,1747,3987
1784841170.4039,1753,3974
1784841170.4059,1760,3956
1784841170.4080,1748,3945
1784841170.4100,1752,3940
1784841170.4120,1802,3916
1784841170.4142,1842,3910
1784841170.4164,1752,3906
1784841170.4185,2105,3893
1784841170.4207,1756,3880
1784841170.4229,1751,3874
1784841170.4348,1667,3851
1784841170.4351,1680,3819
1784841170.4354,1700,3824
1784841170.4358,1707,3824
1784841170.4361,1710,3875
1784841170.4364,1687,3810
1784841170.4393,1679,3798
1784841170.4422,1693,3787
1784841170.4451,1695,3769
1784841170.4480,1704,3762
1784841170.4509,1712,3750
1784841170.4538,1818,3743
1784841170.4567,1887,3742
1784841170.4596,1872,3730
1784841170.4626,1796,3738
1784841170.4655,1835,3677
1784841170.4684,1756,3714
1784841170.4713,4095,4095
1784841170.4714,4095,4095
1784841170.4716,4095,4095
1784841170.4717,4095,4095
1784841170.4719,4095,4095
1784841170.4720,4095,4095
1784841170.4722,4095,4095
1784841170.4738,4095,4095
1784841170.4754,4095,4095
1784841170.4771,2256,4095
1784841170.4787,770,4095
1784841170.4804,689,4095
1784841170.4820,688,4095
1784841170.4841,688,4095
1784841170.4862,691,4095
1784841170.4882,680,4095
1784841170.4903,677,4095
1784841170.4924,690,4095
1784841170.4945,690,4095
1784841170.4964,690,4095
1784841170.4984,690,4095
1784841170.5003,689,4095
1784841170.5022,691,4095
1784841170.5042,692,4095
1784841170.5061,695,4095
1784841170.5081,691,4095
1784841170.5102,693,4095
1784841170.5123,688,4095
1784841170.5144,692,4095
1784841170.5166,688,4095
1784841170.5187,689,4095
1784841170.5208,688,4095
1784841170.5228,687,4095
1784841170.5249,687,4095
1784841170.5269,689,4095
1784841170.5289,690,4095
1784841170.5309,697,4095
1784841170.5329,687,4095
1784841170.5627,787,4095
1784841170.5631,4095,4095
1784841170.5635,3395,4095
1784841170.5639,1088,4095
1784841170.5642,688,4095
1784841170.5646,691,4095
1784841170.5650,691,4095
1784841170.5654,724,4095
1784841170.5658,4095,4095
1784841170.5662,4095,4095
1784841170.5665,4095,4095
1784841170.5669,4095,4095
1784841170.5677,4095,4095
1784841170.5679,4095,4095
1784841170.5680,4095,4095
1784841170.5682,4095,4095
1784841170.5684,4095,4095
1784841170.5685,4095,4095
1784841170.5705,4095,4095
1784841170.5724,4095,4095
1784841170.5744,4095,4095
1784841170.5764,3935,4095
1784841170.5783,2720,4095
1784841170.5803,1852,4095
1784841170.5823,1121,4095
1784841170.5843,690,4095
1784841170.5864,697,4095
1784841170.5884,688,4095
1784841170.5905,689,4095
1784841170.5925,689,4095
1784841170.6052,689,4095
1784841170.6054,688,4095
1784841170.6056,689,4095
1784841170.6057,690,4095
1784841170.6059,696,4095
1784841170.6061,688,4095
1784841170.6062,691,4095
1784841170.6083,689,4095
1784841170.6104,690,4095
1784841170.6125,691,4095
1784841170.6146,689,4095
1784841170.6167,689,4095
1784841170.6188,685,4095
1784841170.6208,690,4095
1784841170.6227,689,4095
1784841170.6246,688,4095
1784841170.6266,692,4095
1784841170.6285,729,4095
1784841170.6304,852,4095
1784841170.6324,975,4095
1784841170.6352,4095,4095
1784841170.6380,2172,4095
1784841170.6408,4095,4095
1784841170.6436,4095,4095
1784841170.6464,4095,4095
1784841170.6493,4095,4095
1784841170.6521,4095,4095
1784841170.6549,4095,4095
1784841170.6577,4095,4095
1784841170.6605,4095,4095
1784841170.6633,4095,4095
1784841170.6638,4095,4095
1784841170.6644,4095,4095
1784841170.6649,4095,4095
1784841170.6654,3943,4095
1784841170.6660,3118,4095
1784841170.6665,2543,4095
1784841170.6684,2083,4095
1784841170.6704,1676,4095
1784841170.6724,1330,4095
1784841170.6743,1062,4095
1784841170.6763,827,4095
1784841170.6783,688,4095
1784841170.6801,690,4095
1784841170.6818,689,4095
1784841170.6836,691,4095
1784841170.6854,689,4095
1784841170.6872,688,4095
1784841170.6890,691,4095
1784841170.6908,689,4095
1784841170.6930,692,4095
1784841170.6952,695,4095
1784841170.6975,689,4095
1784841170.6997,693,4095
1784841170.7020,691,4095
1784841170.7042,754,4095
1784841170.7062,831,4095
1784841170.7082,907,4095
1784841170.7102,3267,4095
1784841170.7122,3536,4095
1784841170.7142,687,4095
1784841170.7162,687,4095
1784841170.7182,689,4095
1784841170.7202,694,4095
1784841170.7222,1520,4095
1784841170.7242,2941,4095
1784841170.7262,4095,4095
1784841170.7282,4095,4095
1784841170.7305,4095,4095
1784841170.7329,4095,4095
1784841170.7352,4095,4095
1784841170.7375,4095,4095
1784841170.7399,4095,4095
1784841170.7422,4095,4095
1784841170.7446,4095,4095
1784841170.7469,4095,4095
1784841170.7493,4095,4095
1784841170.7516,4095,4095
1784841170.7540,4095,4095
1784841170.7563,4095,4095
1784841170.7574,4095,4095
1784841170.7584,4095,4095
1784841170.7595,4095,4095
1784841170.7605,4095,4095
